ايه ال shit ده,negative,4
الفن الهابط  kikiiiiii,negative,4
"ايه كمية الخري ديه . 
In English . Heavy load of shit",negative,12
احلى dislike,negative,2
امتى هانبطل تلزيق وتقليد للاجانب بقى، فكرة البرنامج زي فكرة actors on actors الا. والله العظيم اتقرفت من التقليد الاعمى لكل حاجة,negative,23
المذيعه دي YOU TALK TOO MUCH!,negative,6
"تحس إنك بتتفرج على برنامج على CBS 
والضيفه بتقول انا بحبه عشان لما بنام معاه بيك. كلبه ولا ليكي صفه كإنك مرفقاه بالظبط ده إذا محصلش .. إحترموا نفسكم",negative,30
بس بجد انا رأيي في الكائن ده ممكن يبقى رأي unpopular بالنسبة لناس كتير بس بجد ان,negative,62
شركة زفت النت كل خمس دقايق يفصل لو اتنين يستخمو النت التاني مش بيعرف يستخدمه we ,negative,54
يعني ضاقت بيكم الأفكار رايحين تغشوا من راقص ألماني Sven Otten - JustSomeMotion,negative,13
"اول مرة اخد منكم موقف بجد واكره الحلقة... ده اسمه استهزاء بالالتزام والدين مالهوش دعوة باللى عايزين تقولوه. 
really so bad of you",negative,23
هل الموذيع شكلو gay,negative,4
احمد صلاح حصني over,negative,4
تحمست في بداية المسلسل بس هسه صار جدا تافه و بدون هدف. السيناريو ضعيف. شخصيات متناقضة. كنت حابة اشوف ياسمين تكون شخصيتها اقوى. الأحداث غير واقعية يعني همة ماصارلهم غير كم يوم راسا واحد حب الثاني؟؟ وصار بيها ,negative,41
يا جدعان هو ليه مافيش حد بيراجع الترجمة الانجليزي أنا نفسي أفهم! ما ينفعش كده وا,negative,36
"كانوا بيجيبوا rbg كلها منين
ربنا ينتقم منهم الكلاب",negative,8
المفروض تنزلوا حلقات المسلسل كاملة عل يوتيوب مش شرط لمشتركين watch it ده مسلسل و,negative,21
انا مال اهلي؟ ببتسم لييييه؟ هو بيقولها sugar وهي Omar انا دخلي ايييه؟يخرب بيت ال,negative,20
حسن الجبالى طلع zero,negative,4
انا مستغرب ليش لمن واحد ينشر الصلاة على الحبيب يعملوا dont like عالم غريبة,negative,14
حرام  عليك يا رضوان why do you do that for fathy,negative,12
"ياخي يعني حاولوا تخلوا الخناقة واقعية شوية مش كدا يعني وا
￼حد صاحبيه بيضرب قدامه",negative,35
الغريب انه لا افكار سينمائية من وحي الخيال العربي . Action معناها ترجمة للغة عربية مع المحافظة ع الأفكار الهوليوودية,negative,20
لما تعوز تعمل Blood shot فالبيت,negative,6
"الcntr c cntrl v رهيب في رمضان, نفس الوساخة مفيش فايدة.",negative,11
Over شي مقرف كمية القتل والدم كانو الانسان ذبابه قتلها سهل,negative,11
يلعن أبو العنف و الأوفر قوي و الموسيقى العالية عمال على بطال .... كله Over,negative,15
محمد سامي يا over,negative,4
ايه الاوفر دا افشل مسلسل في رمضان يا عمي هو بيتكلم كدا ازاي سليم  ده مش صعيدي ده,negative,57
البت العروسه دي مبتعرفش تمثل وريأكشناتها fake .. من مسلسل جمال الحريم,negative,12
ندى موسى دورها over جدااا,negative,5
شخصية abusive مريضة,negative,3
Dislike بسبب الكذب,negative,3
انتوا تكذبوا واحنا ن unsubscribe مفيش مشكلة 👎🏻👎🏻👎🏻👎🏻👎🏻,negative,8
بصراحة مش حلو disgusting,negative,4
شوفة نتائج تصرفات هناء الغبية شي يحرق الدم و يجيب الجلطة و الأعصاب 🤦🏻‍♀️ كل تصرف,negative,50
هما الي حطو dislike ضاربين حاجة يعني ولا اي,negative,9
تكرار غير طبيعي في السنوات الأخيرة من لحن و كلمات و حتي تصوير الكليب،نفس الرتم ب,negative,32
"الناس اللى عاملة dislike دى مريضة نفسيا 
ربنا يعينكم عالبليلة اللى فدماغكم",negative,12
ياريته جرافيك زفت ده معمول بأبلكيشن face off,negative,8
"هو ازاي الإعلان وحش جداً ازاي؟ 
worst deepfake you can ever have for a commercia",negative,16
تقنية الDeep  Face بس سيئه أوي,negative,7
Deep effect واضح جدا جدا 😂,negative,6
شغل ال CGI characters مش احلى حاجة بصراحة، يعني لو عمرو دياب طلع ف الشوتات دي طب,negative,22
"طب والراجل بتاع انا رقم واحد number 1
(شويه اغضبنى)",negative,9
الاعلان فيه too much talent  متهيالى لو واحد بس منهم كان بقي احلى,negative,14
اكتر من ١٠٠ الف عدم إعجاب ( dislike )!!!!!!! ليه مش فاهم ......يا ريت تفهمونا!!!,negative,15
الأغنية بصراحة من أوحش الأغانى هي ممكن تتعمل قصة قصيرة إنما أغنية no way,negative,14
ههههههه د انت مسخرة 😂😂😂 number 0 😂😂😂😂,negative,8
قانونيا الأغنية دي عليها copyright,negative,5
Free fire مش حلو 😂😂,negative,5
"Too much autotune 
على صوت منير .. حاجة صعبة 😒 لو كانو زودوها شوية كنا سمعنا صوت روبوت 😆😆",negative,19
والله احنا شعب تافه ورجعوا يقولولك ان البلد فيها ازمه اقتصاديه sorry my Assوزي م,negative,20
اوسخ شرکه شرکه we نصیحه لا تشترک فیها,negative,8
"طيب تصرفوا شويه ع الشبكه الي بقت زي الزفت طول الوقت . بدل ما تصرفوا ع الممثلين  و تضطروا تبيعوا الشركه ل STC علشان تنقذكم من الفلس..😠. 
هو مش سباق لازم كل شركه تدخل بعدد أكبر من الممثلين... ده مش هيثبت اي شئ لاي شركه ... و بلاش يا جماعه نرد و احنا بفكره بعاطفيه على مجرد اعلان .",negative,60
هو انتم يا we ليه بقتوا حرميه بالشكل دا كانت الاول الشبكه سريعه وتكمل الشهر دلوق,negative,54
يا ريت يا ويي ارجعوا النت منغير باقات رجعوها بمناسبة كورونا unlimited علشان البا,negative,24
نت ايه بس ويكتر ايه انا مشفتش بجاحه اكتر من بجاحة we,negative,12
WE | بعد اي حد,negative,5
الناس العاملة dis like دول متوحدين,negative,6
بقي يافريش انتوا شركة عالمية خلاص جايبن روبي الراقصة دي كانت عاوزة ترقص وتهز بس ,negative,34
يا جماعه bts ايه اللي انتو كلكوا عاملين عليها قلق دي دول فرقه عاديه زي اي فرقه و,negative,31
احلي ديسلايك يا اتصالات Etisalat Egypt  عشان انتوا جايبين كائن سمج لا شكل ولا من,negative,28
"شغل رخيص اوي لما بالعافية نتفرج من orange app.. notification 
بقيتو شركة خرة و marketing team خرة",negative,17
اي حد عامل dislike هلفوت,negative,5
Omg كميه تافه في اغانيه 😂😂😂😂💩💩,negative,6
"لا صوت لا شكل  
You are losers",negative,8
احب اقول شركة we أو اللى كاتب الأغنية انه سارق الفكرة منى و ده بلاغ للمسؤولين في,negative,23
31k unlike يا بيض التنين 🍳,negative,6
اللي عاملين dislike دول ايه 😒,negative,6
not very good  مش حلو اوي,negative,7
اكيد اللي عاملين dislike دول طورش 🤚 مالهاش تفسير غير كدا,negative,11
الناس اللي عامله un like دول أعداء نجاح💔😑,negative,8
انا مش عارف مين الفاجر اللي عامل unlike دة,negative,9
بس اريد اعرف الي مسوين un like انتو كل عقلكم يعني هههههه هذا الصوت والاحساس مايع,negative,16
مفيش مهرجان سمعته بالصدفة الا وكان ال dislike سابق.... عملتوا من السفهاء نجوم,negative,13
اللحن وطريقه الغناء وكسره الكلام سيئه وحركات المراه جدا cheap,negative,10
يا جماعة خليكم ايجابين واعملوا للقرف دة dislike خلينا ننضف اليوتيوب من الاشكال ا,negative,22
عملت  dis like اعمل ايه علشان نفهمك انك متنفعش تغنى اسفااااااااااف,negative,12
"الكلمات تافهة جدا 🤷‍♂️
وسبب شهرة الأغنية هو اللحن 🤔
واللحن مسروق من أغنية الفيلم",negative,25
500 مليون ههههههه والله العظيم ماتستاهل حتى 50 views,negative,9
الفلبن BTS غنوها وانتم شفتو المقطع وجيتو هنا الله يأخذهم الفلبن يحطون مكياج زي ا,negative,20
انسلاخ كامل عن اصولنا العربية...اصبحنا مسخ...true idenitity crisis,negative,8
مين البهايم الي عملين dis like,negative,6
Fake يل مشاهدات,negative,3
"الموسيقى أكثر من عادية... نفس الشيء في أغانيكم... كأني بسمع أغنية لعمر دياب... ما في شغل على الموسيقى..
The music is an egyptian copy past ... Dont imitate innovate...",negative,28
Abu انا كتير بكرهك مش عارف ليه,negative,7
هذا الموسقي مسروقة من مغني راب جزائري lagerino اسم اغنية Panama,negative,11
الأغنيه كانت حتكون احلى لو ابوو غناها كلها بدون يسرا.. صوت خافت جدا و مبين حاطين autotune كتير في مقطعها. ماحبيته كتير نشاز,negative,23
